Subject_ID,probe,Block1 (S1),Filter Used for Block 1 (S1),Block2 (S1),Filter Used for Block 2 (S1),Block1 (S2),Filter Used for Block 1 (S2),Block2 (S2),Filter Used for Block 2 (S2),Block1 (S3),Filter Used for Block 1 (S3),Block2 (S3),Filter Used for Block 2 (S3)
NE111,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE111,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE111,CCHUNB3,1084.0,0.3,2103,0.4,,,,,,,,
NE111,CCHUNB3,1084.0,0.3,2103,0.4,,,,,,,,
NE111,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE111,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE111,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE111,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE111,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE111,CCHUNB1,1084.0,0.2,2102,0.4,1084,0.5,2103.0,0.5,,,,
NE112,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE112,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE112,CCHUNB3,1084.0,0.3,2103,0.4,,,,,,,,
NE112,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE112,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE112,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE112,CCHUNB1,1084.0,0.2,2102,0.4,,,,,,,,
NE113,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE113,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE113,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE113,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE113,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE113,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE113,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE114,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE114,CCHUNB2,1084.0,0.3,2103,0.5,,,,,,,,
NE114,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE114,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE114,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE114,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.3,2103,0.3,,,,
NE114,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE114,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE115,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE115,CCHUNB2,1084.0,0.4,2103,0.4,1084,0.5,2103,0.5,,,,
NE115,CCHUNB3,1084.0,0.3,2103,0.4,1084,0.2,2103,0.2,,,,
NE115,CCHUNB1,1084.0,0.4,2103,0.5,,,,,,,,
NE115,CCHUNB1,1084.0,0.4,2103,0.5,1084,Not Done,2103,Not Done,,,,
NE115,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE115,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE115,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3 ,2103,0.3,,,,
NE116,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,0.2,,,,
NE116,CCHUNB1,1084.0,0.5,2103,"0.5 Good for A, B & C; 0.4 Good for D",1084,0.5,2103,0.5,,,,
NE116,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE116,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,0.3,,,,
NE117,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE117,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE117,CCHUNB3,1084.0,0.2,2103,0.3,1084,0.2,2103,0.3,,,,
NE117,CCHUNB1,1084.0,0.4,2103,"0.5 Good for A, B & C, 0.2 Good for D",1084,0.3,2103,0.5,,,,
NE117,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE117,CCHUNB1,1084.0,0.2,2103,0.2,1084,"0.4 Good for A & B, No Filter Good for C & D",2103,"0.5 Good for A & B, No Filter Good for C & D",,,,
NE117,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE118,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE118,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE118,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.1,2103,0.1,,,,
NE118,CCHUNB1,1084.0,0.2,2103,0.3,,,,,,,,
NE119,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE119,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE119,CCHUNB3,1084.0,0.2,2103,0.2,1084,0.5,2103,0.5,,,,
NE119,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.3,2103,0.3,,,,
NE119,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE119,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.4,2103,0.6,,,,
NE119,CCHUNB1,1084.0,0.1,2103.0,0.1,2101.0,0.3,2102,0.2,,,,
NE119,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE120,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE120,CCHUNB6A,1084.0,0.5,2103,"0.5 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE120,CCHUNB3,1084.0,0.5,2103,"0.7 Good for A, B & C, 0.3 Good forD",,,,,,,,
NE120,CCHUNB1,1084.0,0.4,2103,"0.5 Good for A, B & C, 0.3 Good for D",1084,0.6,2103,0.6,,,,
NE120,CCHUNB1,1084.0,0.4,2103,"0.7 Good for A, B &  C, 0.3 Good for D",,,,,,,,
NE120,CCHUNB1,1084.0,0.4,2103,"0.5 Good for A, B & C; 0.2 Good for D",,,,,,,,
NE120,CCHUNB1,1084.0,0.2,2103,"0.5 Good for A & B, 0.2 Good for C & D",1084,0.3,2103,0.4,,,,
NE121,CCHUNB3,1084.0,0.6,2103,0.7,1084,0.3,2103,0.3,,,,
NE121,CCHUNB3,1084.0,0.5,2103,0.5,1084,0.6,2103,0.7,1084,"0.3, 0.9 (S4)",2103,"0.3; 0.8 Good for A & B, 0.9 Good for C & D"
NE121,CCHUNB1,1084.0,0.3,2103,0.4,1084,"0.8 Good for A, B & D, 1.2 Good for C",2103,"0.5 Good for A, 0.9 Good for B & D, 1.2 Good for C",,,,
NE121,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.5,2103,0.6,,,,
NE121,CCHUNB1,1084.0,0.2,2103,0.2,2101.0,0.7,2103,"0.3 Good for A & B, No filter Good for C & D",,,,
NE121,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE121,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE122,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.8,2103,0.8,,,,
NE122,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE122,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE122,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE122,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE123,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE123,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE123,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE123,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE123,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE123,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE123,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE123,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE123,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE124,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE124,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE124,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE124,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE124,CCHUNB1,1084.0,0.5,2103,0.4,,,,,,,,
NE124,CCHUNB1,1084.0,0.4,2103,0.4,,,,,,,,
NE125,CCHUNB6A,1084.0,0.8,2103,0.8,1084,0.9,2103,0.9; 1.0,,,,
NE125,CCHUNB6A,1084.0,0.6,2103,0.6,,,,,,,,
NE125,CCHUNB2,1084.0,0.5,2103,0.5,1084,"0.5 Good for A, B & C, 0.3 Good for D",2103,"0.5 Good for A, B & C, 0.1 Good for D",,,,
NE125,CCHUNB1,1084.0,0.4,2103,0.4,,,,,,,,
NE126,CCHUNB6A,1084.0,0.8,2103,0.8,1084,0.6,2103,0.6,,,,
NE126,CCHUNB2,1084.0,0.5,2103,"0.9 Good for A & B, 0.7 Good for C, 0.5 Good for D",1084,0.9,2103,0.9,,,,
NE126,CCHUNB3,1084.0,0.5,2103,0.5,1084,0.3,2103,0.3,,,,
NE126,CCHUNB1,1084.0,0.3,2103,0.3,1084,"0.6 Good for A & B, 0.3 Good for C & D",2103,"0.7 Good for A & B, 0.3 Good for C & D",,,,
NE126,CCHUNB1,1084.0,0.3,2102,0.7,1084,0.3,2103.0,0.3,,,,
NE126,CCHUNB1,1084.0,0.6,2103,0.6,1084,"0.6 Good for A & B, 0.3 Good for C & D",2103,,,,,
NE127,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE127,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE127,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE127,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE127,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.4,2103,"0.5 Good for A & B, 0.3 Good for C & D",,,,
NE127,CCHUNB1,1084.0,0.4,2103,0.4,,,,,,,,
NE127,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE127,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.2,2103,0.3,,,,
NE127,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE127,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE127,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE127,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.4,2103,0.4,,,,
NE128,CCHUNB6A,1084.0,0.5,2103,0.6,1084,0.8,2103,"0.7 Good for A & B, 0.9 Good for C, 1.0 Good for D",,,,
NE128,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE128,CCHUNB2,1084.0,0.6,2103,"0.5 Good for A, B & C, 0.8 Good for D",1084,0.5,2103,0.5,,,,
NE128,CCHUNB2,1084.0,0.6,2103,0.6,1084,"0.7 Good for A, B & C, 0.9 Good for D",2103,"0.7 Good for A, B & C, 0.9 Good for D",,,,
NE128,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE128,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE128,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE128,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE128,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE129,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE129,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE129,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE129,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE129,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE129,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE129,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE130,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE130,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE130,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE130,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE130,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE131,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE131,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE131,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE131,CCHUNB2,1084.0,0.3,2103,0.3,1084,0.5,2103,0.5,,,,
NE131,CCHUNB1,1084.0,0.4,2103,0.4,1084,0.2,2103,0.2,,,,
NE131,CCHUNB1,1084.0,0.3,2103,"0.3 Good for A, B & C, 0.2 Good for D",,,,,,,,
NE131,CCHUNB1,1084.0,0.1,2103,"0.3 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE131,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE132,CCHUNB6A,1084.0,0.8,2103,0.9,,,,,,,,
NE132,CCHUNB2,1084.0,0.8,2103,0.9,,,,,,,,
NE132,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.4,2103,0.4,,,,
NE132,CCHUNB1,1084.0,0.5,2103,0.6,,,,,,,,
NE132,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE132,CCHUNB1,1084.0,0.5,2103,0.5,,,,,,,,
NE132,CCHUNB1,1084.0,0.5,2103,0.5,,,,,,,,
NE133,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE133,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE133,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE133,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE133,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE133,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.4,2103,0.4,,,,
NE134,CCHUNB6A,1084.0,0.6,2103,0.6,,,,,,,,
NE134,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE134,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE134,CCHUNB2,1084.0,0.8,2103,0.8,,,,,,,,
NE134,CCHUNB2,1084.0,0.6,2103,0.8,,,,,,,,
NE134,CCHUNB3,1084.0,0.4,2103,0.5,,,,,,,,
NE134,CCHUNB3,1084.0,0.3,2103,0.4,,,,,,,,
NE134,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE134,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE134,CCHUNB1,1084.0,0.3,2103,"0.3 Good for A & B, 0.1 Good for C & D",1084,0.3,2103,0.4,,,,
NE134,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE135,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE135,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE135,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE135,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE135,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE135,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE135,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE135,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE136,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE136,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE136,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE136,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE136,CCHUNB1,1084.0,0.2,2103,"0.3 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE136,CCHUNB1,1084.0,0.2,2103,0.3,,,,,,,,
NE137,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE137,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE137,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE137,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.4,2103,0.4,,,,
NE137,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,Possibly 0.3,,,,
NE137,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE138,CCHUNB6A,1084.0,0.2,2103,0.2,1084,0.4,2103,0.5,,,,
NE138,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE138,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE138,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE138,CCHUNB1,1084.0,0.1,2103,"0.3 Good for A, B & C, 0.1 Good for D",1084,0.1,2103,0.1,,,,
NE138,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE139,CCHUNB6A,1084.0,0.5,2103.0,0.5,,,,,,,,
NE139,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE139,CCHUNB2,1084.0,0.4,2103,0.5,1084,0.5,2103,0.6,,,,
NE139,CCHUNB3,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,1084,0.3,2103,0.3
NE139,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE139,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE139,CCHUNB1,1084.0,0.1,2103,"0.1 Good for B,C,D, 0.3 Good for A",,,,,,,,
NE139,CCHUNB1,1084.0,0.3,2103,0.2,,,,,,,,
NE140,CCHUNB6A,1084.0,0.4,2103,0.5; 0.2,,,,,,,,
NE140,CCHUNB2,1084.0,0.3,2103,"0.3, 0.7",,,,,,,,
NE140,CCHUNB2,1084.0,0.3,2103,"0.7 Good for A & B, 0.4 Good for C & D",,,,,,,,
NE140,CCHUNB1,1084.0,0.5,2103,"0.6 Good for A, B & C, 0.3 Good for D",1084,0.3,2103,0.3,,,,
NE140,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE140,CCHUNB1,1084.0,0.4,2103,"0.8 Good for A & B, 0.4 Good for C & D",,,,,,,,
NE141,CCHUNB6A,1084.0,0.4,2102.0,0.5,,,,,,,,
NE141,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.6,2103,0.7,,,,
NE141,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE141,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE141,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE141,CCHUNB1,1084.0,0.3,2103,0.2,,,,,,,,
NE141,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE142,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE142,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE142,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE142,CCHUNB1,1084.0,0.2,2103,0.3,,,,,,,,
NE142,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE142,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE143,CCHUNB6A,1084.0,0.2,2103,"0.5GOOD FOR ABC,0.2GOOD FOR D",1084,0.8,2103,"0.7GOOD FOR ABC,0.8GOOD FOR D",,,,
NE143,CCHUNB2,1084.0,0.1,2103,"0.5 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE143,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE143,CCHUNB2,1084.0,0.3,2101,1.0,1084,0.6,2101,0.7,,,,
NE143,CCHUNB3,1084.0,0.2,2103,"0.6 Good for A, B & C, No Filter Good for D",1084,0.5,2103,0.6,,,,
NE143,CCHUNB1,1084.0,0.3,2103,"0.6 Good for A, B 7 C, 0.3 Good for D",1084,0.3,2103,0.3,,,,
NE143,CCHUNB1,1084.0,0.3,2103,"0.5 Good for A & B, 0.3 Good for C & D",1084,"0.7 Good for A & B, 0.3 Good for C & D",2103,"0.7 Good for A & B, 0.3 Good for C & D",1084,0.3,2103,0.3
NE143,CCHUNB1,1084.0,0.4,2103,0.4,,,,,,,,
NE143,CCHUNB1,1084.0,0.1,2103,"0.5 Good for A and B, 0.1 Good for C and D",,,,,,,,
NE144,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE144,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE144,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE144,CCHUNB3,1084.0,0.2,2103.0,0.2,,,,,,,,
NE144,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE144,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE144,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE145,CCHUNB6A,1084.0,0.4,2103.0,0.4,1084.0,0.7,2103.0,0.8,,,,
NE145,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE145,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE145,CCHUNB2,1084.0,0.3,2103,0.5,,,,,,,,
NE145,CCHUNB3,1084.0,0.1,2103,0.1,1084,0.5,2103,0.5,,,,
NE145,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.2,2103,0.1,,,,
NE145,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE145,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE146,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE146,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE146,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE146,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE146,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE146,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE146,CCHUNB1,1084.0,0.1,2103,0.2,,,,,,,,
NE146,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE146,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE147,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE147,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE147,CCHUNB2,1084.0,0.5,2102,0.8,,,,,,,,
NE147,CCHUNB3,1084.0,0.2,2103,0.2,1084,0.3,2103,0.4,,,,
NE147,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.1 Good for C & D,2103,0.5 Good for A & B,,,,
NE147,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE148,CCHUNB6A,1084.0,0.3,2103,0.4,1084,,2103,,,,,
NE148,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE148,CCHUNB2,1084.0,0.3,2103,0.3,1084,0.5,2103,0.5,,,,
NE148,CCHUNB2,1084.0,0.6,2103,0.7,,,,,,,,
NE148,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.5,2103,0.6,,,,
NE148,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE148,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE148,CCHUNB1,1084.0,0.3,2103,0.4,1084,0.3,2103,0.3,,,,
NE148,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE148,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,0.4,,,,
NE149,CCHUNB6A,1084.0,0.5,2103.0,0.5,,,,,,,,
NE149,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE149,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE149,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE149,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE149,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE149,CCHUNB3,1084.0,0.3,2103,0.4,1084,0.5,2103,0.6,,,,
NE149,CCHUNB1,1084.0,0.2,2103,0.5 Good for A & B,1084,0.3,2103,0.3,,,,
NE149,CCHUNB1,1084.0,0.1,2103,"0.3 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE150,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE150,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE150,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE150,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE150,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.1,2103,0.1,,,,
NE150,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE150,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE151,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE151,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE151,CCHUNB3,1084.0,0.2,2103,0.3,,,,,,,,
NE151,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE151,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE151,CCHUNB1,1084.0,0.3,2103,0.4,1084,0.5,2103,0.6,,,,
NE152,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE152,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE153,CCHUNB6A,1084.0,0.8,2103,0.8,,,,,,,,
NE153,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE153,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE154,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE154,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE154,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE154,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE155,CCHUNB2,1084.0,0.7,2103,"0.9 Good for A, B & C, 0.8 Good for D",,,,,,,,
NE155,CCHUNB1,1084.0,0.3,2103,0.2,,,,,,,,
NE156,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE156,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE156,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE156,CCHUNB1,1084.0,0.2,2103,0.1,,,,,,,,
NE156,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE156,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE157,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE157,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE157,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE158,CCHUNB2,1084.0,0.2,2103,"0.5 Good for A & B, 0.2 Good for C & D",1084,"0.5 Good for A, B & C, 0.2 Good for D",2103,"0.5 Good for A, B & C, 0.2 Good for D",1084,0.5,2103,0.5
NE158,CCHUNB3,1084.0,0.4,2103,0.7,1084,0.5,2103,"0.7 Good for A, B & C, 0.5 Good for D",,,,
NE158,CCHUNB3,1084.0,0.2,2103,"0.5 Good for A & B, 0.2 Good for C & D",1084,0.5,2103,0.6,,,,
NE158,CCHUNB3,1084.0,0.4,2103,0.4,1084,"0.8 Good for A & B, 0.3 Good for C & D",2103,"0.9 Good for A, 0.5 Good for B & C, 0.1 Good for D",,,,
NE158,CCHUNB3,1084.0,0.3,2103,"0.4 Good for A, B & C, 0.1 Good for D",1084,0.5,2103,0.6,,,,
NE158,CCHUNB1,1084.0,0.1,2103,"0.4 Good for A & B, 0.1 Good for C & D",1084,0.6,2103,"0.8 Good for A, B & C, 0.7 Good for D",,,,
NE158,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE159,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE159,CCHUNB2,1084.0,0.2,2103,0.3,,,,,,,,
NE159,CCHUNB3,1084.0,0.2,2103,0.3,1084,0.2,2103,0.3,,,,
